Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
22.12.2023;20:00;20:15;14.177;2.666;219
22.12.2023;20:15;20:30;14.010,25;2.433,25;275
22.12.2023;20:30;20:45;13.859,75;2.205,5;297,75
22.12.2023;20:45;21:00;13.767,5;2.092,5;329,25
22.12.2023;21:00;21:15;13.700,25;2.102,25;206,25
22.12.2023;21:15;21:30;13.584,5;1.823,75;431,5
22.12.2023;21:30;21:45;13.377,5;1.498,25;548
22.12.2023;21:45;22:00;13.267,5;1.447,75;645,25
22.12.2023;22:00;22:15;13.189;1.580,25;510,25
22.12.2023;22:15;22:30;12.954,5;1.266,75;664
22.12.2023;22:30;22:45;12.696,25;941;758,25
22.12.2023;22:45;23:00;12.561;755,5;860
22.12.2023;23:00;23:15;12.337,5;463,25;672,5
22.12.2023;23:15;23:30;12.227,25;256,75;904,75
22.12.2023;23:30;23:45;11.935,25;-46,75;1.194,25
22.12.2023;23:45;00:00;11.693,75;-61,75;1.221,75
23.12.2023;00:00;00:15;11.672;-41;1.122,25
23.12.2023;00:15;00:30;11.531,25;-128,75;1.146
23.12.2023;00:30;00:45;11.322,75;-190,25;1.229,25
23.12.2023;00:45;01:00;11.243,75;-244,5;1.391,25
23.12.2023;01:00;01:15;10.983;-216,5;1.552,25
23.12.2023;01:15;01:30;10.880,25;-147,75;1.639
23.12.2023;01:30;01:45;10.713,5;-303,25;1.661,75
23.12.2023;01:45;02:00;10.641,75;-295,25;1.657
23.12.2023;02:00;02:15;10.485,75;-390,75;1.660
23.12.2023;02:15;02:30;10.450,25;-366,25;1.648,5
23.12.2023;02:30;02:45;10.348;-396,5;1.683,25
23.12.2023;02:45;03:00;10.285,75;-383,75;1.661,25
23.12.2023;03:00;03:15;10.282,75;-175,75;1.669
23.12.2023;03:15;03:30;10.234,75;-52;1.652,5
23.12.2023;03:30;03:45;10.226,25;-115,75;1.657,5
23.12.2023;03:45;04:00;10.287;44,25;1.680,75
23.12.2023;04:00;04:15;10.325;232,25;1.545
23.12.2023;04:15;04:30;10.316;379;1.547,5
23.12.2023;04:30;04:45;10.333,75;572,25;1.454
23.12.2023;04:45;05:00;10.394;690,5;1.461,5
23.12.2023;05:00;05:15;10.542,75;1.038,25;1.584
23.12.2023;05:15;05:30;10.496,25;1.153,5;1.514,75
23.12.2023;05:30;05:45;10.450,5;1.245,25;1.462,75
23.12.2023;05:45;06:00;10.479;1.280;1.403,5
23.12.2023;06:00;06:15;10.460,25;1.224,75;1.364,5
23.12.2023;06:15;06:30;10.343,25;1.137;1.208
23.12.2023;06:30;06:45;10.517,5;1.275,5;1.014,75
23.12.2023;06:45;07:00;10.714,25;1.671,75;608,75
23.12.2023;07:00;07:15;10.925,75;2.129;732,75
23.12.2023;07:15;07:30;10.981;2.240;523
23.12.2023;07:30;07:45;11.171,75;2.590,5;253,75
23.12.2023;07:45;08:00;11.385;2.913,75;88
23.12.2023;08:00;08:15;11.790;3.403;446,75
23.12.2023;08:15;08:30;12.055,25;3.859,75;149
23.12.2023;08:30;08:45;12.221,75;4.177;8
23.12.2023;08:45;09:00;12.321,25;4.374,75;2
23.12.2023;09:00;09:15;12.453;4.489,5;1
23.12.2023;09:15;09:30;12.645,25;4.658;1
23.12.2023;09:30;09:45;12.834,5;4.860,25;102,75
23.12.2023;09:45;10:00;13.058,5;5.083,25;120,5
23.12.2023;10:00;10:15;13.372;5.378;166
23.12.2023;10:15;10:30;13.650,25;5.596,75;73
23.12.2023;10:30;10:45;13.709,25;5.649,75;36,5
23.12.2023;10:45;11:00;13.843,5;5.780,5;21,75
23.12.2023;11:00;11:15;13.757,75;5.639,5;73
23.12.2023;11:15;11:30;13.901;5.723,75;61,75
23.12.2023;11:30;11:45;13.955;5.698,5;29,25
23.12.2023;11:45;12:00;13.969;5.613,5;38
23.12.2023;12:00;12:15;14.058,5;5.602;165,25
23.12.2023;12:15;12:30;14.023,5;5.544;253,5
23.12.2023;12:30;12:45;13.940,5;5.382;369,5
23.12.2023;12:45;13:00;13.857,5;5.243,25;350,25
23.12.2023;13:00;13:15;13.778,5;5.214,75;60,25
23.12.2023;13:15;13:30;13.666,75;5.175,75;23,5
23.12.2023;13:30;13:45;13.584,25;5.183,5;25
23.12.2023;13:45;14:00;13.570,5;5.243,5;26,75
23.12.2023;14:00;14:15;13.491,75;5.272,75;26,75
23.12.2023;14:15;14:30;13.429,25;5.340,75;15,5
23.12.2023;14:30;14:45;13.391;5.394,5;5,25
23.12.2023;14:45;15:00;13.364,5;5.452;2,5
23.12.2023;15:00;15:15;13.486,5;5.669,75;2,5
23.12.2023;15:15;15:30;13.480,25;5.869,5;2,25
23.12.2023;15:30;15:45;13.523;6.082;2
23.12.2023;15:45;16:00;13.523;6.208,75;1,75
23.12.2023;16:00;16:15;13.648,75;6.411;4
23.12.2023;16:15;16:30;13.691,25;6.592,25;4
23.12.2023;16:30;16:45;13.768,25;6.736;3
23.12.2023;16:45;17:00;13.937;6.986;1
23.12.2023;17:00;17:15;14.087,5;7.233,75;8,75
23.12.2023;17:15;17:30;14.174;7.435,25;8,75
23.12.2023;17:30;17:45;14.281;7.615,25;2
23.12.2023;17:45;18:00;14.245,5;7.627,75;1,25
23.12.2023;18:00;18:15;14.161,25;7.548,75;1,25
23.12.2023;18:15;18:30;14.074;7.459,5;3,25
23.12.2023;18:30;18:45;13.863,75;7.231,5;4
23.12.2023;18:45;19:00;13.794;7.199,5;4
23.12.2023;19:00;19:15;13.726,75;7.105,5;3,75
23.12.2023;19:15;19:30;13.520,75;6.906,75;3,5
23.12.2023;19:30;19:45;13.431,25;6.793,5;3
23.12.2023;19:45;20:00;13.263,25;6.615,75;3,25
23.12.2023;20:00;20:15;13.023,75;6.298,25;2,5
23.12.2023;20:15;20:30;12.773,75;5.848;2,5
23.12.2023;20:30;20:45;12.579,25;5.463,75;3,5
23.12.2023;20:45;21:00;12.348,25;5.082,25;7,75
23.12.2023;21:00;21:15;12.284,25;4.961,75;9,75
23.12.2023;21:15;21:30;12.184,25;4.812,5;51,75
23.12.2023;21:30;21:45;12.049,5;4.591;157,5
23.12.2023;21:45;22:00;12.003,75;4.446;235,25
23.12.2023;22:00;22:15;11.941,5;4.482,75;34,25
23.12.2023;22:15;22:30;11.820;4.301;52
23.12.2023;22:30;22:45;11.632;4.039;57,25
23.12.2023;22:45;23:00;11.523,25;3.809,25;245
23.12.2023;23:00;23:15;11.251,75;3.590,75;26,75
23.12.2023;23:15;23:30;11.123,75;3.374,75;63,25
23.12.2023;23:30;23:45;10.893,5;3.175,25;121,75
23.12.2023;23:45;00:00;10.751;2.916;298,5
24.12.2023;00:00;00:15;10.638,75;2.703,25;211
24.12.2023;00:15;00:30;10.510;2.464,5;464,25
24.12.2023;00:30;00:45;10.408,25;2.291,5;737
24.12.2023;00:45;01:00;10.278,5;2.168;741,75
24.12.2023;01:00;01:15;10.044;1.976;462,75
24.12.2023;01:15;01:30;9.904;1.659;647
24.12.2023;01:30;01:45;9.798,5;1.438;790,75
24.12.2023;01:45;02:00;9.607;1.264,25;1.055
24.12.2023;02:00;02:15;9.515;1.133;1.007,75
24.12.2023;02:15;02:30;9.461,5;1.113,25;1.239,5
24.12.2023;02:30;02:45;9.484,25;1.109,5;1.238,75
24.12.2023;02:45;03:00;9.451,75;1.141;1.289
24.12.2023;03:00;03:15;9.365,75;795,75;1.184
24.12.2023;03:15;03:30;9.305,25;678,5;1.247
24.12.2023;03:30;03:45;9.325,75;726,75;1.271,5
24.12.2023;03:45;04:00;9.304,25;577,75;1.352
24.12.2023;04:00;04:15;9.356,75;718,75;1.350
24.12.2023;04:15;04:30;9.280;648,75;1.377,75
24.12.2023;04:30;04:45;9.295,25;532,75;1.415,25
24.12.2023;04:45;05:00;9.355,25;521,25;1.470
24.12.2023;05:00;05:15;9.463,25;657,75;1.379,25
24.12.2023;05:15;05:30;9.500,75;628,75;1.397,5
24.12.2023;05:30;05:45;9.518,75;721,25;1.384
24.12.2023;05:45;06:00;9.514;652,5;1.386
24.12.2023;06:00;06:15;9.572;431;1.330
24.12.2023;06:15;06:30;9.554;310,25;1.275,75
24.12.2023;06:30;06:45;9.667,75;264,75;1.203
24.12.2023;06:45;07:00;9.760,5;281,25;1.176,5
24.12.2023;07:00;07:15;10.020,5;297,75;1.067,75
24.12.2023;07:15;07:30;10.194;253,5;895,75
24.12.2023;07:30;07:45;10.475,25;455,5;799
24.12.2023;07:45;08:00;10.633;516,25;754,75
24.12.2023;08:00;08:15;10.919,5;933;854,75
24.12.2023;08:15;08:30;11.151;888,5;761
24.12.2023;08:30;08:45;11.388;1.183,5;660,5
24.12.2023;08:45;09:00;11.630;1.238,25;656,75
24.12.2023;09:00;09:15;11.963,25;1.652,75;340,5
24.12.2023;09:15;09:30;12.180,5;1.708,25;324,75
24.12.2023;09:30;09:45;12.428,5;1.830,75;297
24.12.2023;09:45;10:00;12.421;1.602,5;315,5
24.12.2023;10:00;10:15;12.597,5;1.372,5;316,5
24.12.2023;10:15;10:30;12.667;1.302,25;364,5
24.12.2023;10:30;10:45;12.768,5;1.349,75;372,25
24.12.2023;10:45;11:00;12.924,5;1.367,5;470
24.12.2023;11:00;11:15;13.021;1.357,5;475,5
24.12.2023;11:15;11:30;13.121,25;1.526;380,5
24.12.2023;11:30;11:45;13.208,75;1.611;368
24.12.2023;11:45;12:00;13.186;1.482,75;377
24.12.2023;12:00;12:15;13.312,75;1.534;403,25
24.12.2023;12:15;12:30;13.386,75;1.636,5;405,75
24.12.2023;12:30;12:45;13.327,25;1.495,5;446,75
24.12.2023;12:45;13:00;13.292;1.548,75;422,75
24.12.2023;13:00;13:15;13.243,5;1.476,75;421
24.12.2023;13:15;13:30;13.121,25;1.309,25;498
24.12.2023;13:30;13:45;13.031,5;1.230;502,75
24.12.2023;13:45;14:00;12.984;1.330,5;516
24.12.2023;14:00;14:15;12.996,75;1.221,75;406,75
24.12.2023;14:15;14:30;12.803,25;1.072,25;434,75
24.12.2023;14:30;14:45;12.818,5;1.156,5;433,75
24.12.2023;14:45;15:00;12.755,5;1.173,5;456,25
24.12.2023;15:00;15:15;12.858,5;1.200,75;454,25
24.12.2023;15:15;15:30;12.729,5;1.151,25;468,25
24.12.2023;15:30;15:45;12.794,25;1.168,25;469
24.12.2023;15:45;16:00;12.777,75;1.102,5;466
24.12.2023;16:00;16:15;12.906,75;1.310,75;330
24.12.2023;16:15;16:30;13.011;1.448;231,5
24.12.2023;16:30;16:45;13.172;1.436,75;211,75
24.12.2023;16:45;17:00;13.328,75;1.387,5;251,75
24.12.2023;17:00;17:15;13.432,5;1.409,5;252
24.12.2023;17:15;17:30;13.514;1.487,75;203,75
24.12.2023;17:30;17:45;13.553;1.543,75;205,75
24.12.2023;17:45;18:00;13.455,5;1.470;238,25
24.12.2023;18:00;18:15;13.492,75;1.746;206
24.12.2023;18:15;18:30;13.294,25;1.479,25;293,75
24.12.2023;18:30;18:45;13.067,25;1.268,5;328
24.12.2023;18:45;19:00;12.927,75;1.349,25;301,75
24.12.2023;19:00;19:15;12.760;1.277,25;333,75
24.12.2023;19:15;19:30;12.466,75;1.184,5;348
24.12.2023;19:30;19:45;12.335,5;928;415,25
24.12.2023;19:45;20:00;12.233,25;997,25;385,75
24.12.2023;20:00;20:15;12.101,25;890;308,75
24.12.2023;20:15;20:30;11.987,5;688,25;380,75
24.12.2023;20:30;20:45;11.936,5;708,5;333
24.12.2023;20:45;21:00;11.746,5;571,25;420,25
24.12.2023;21:00;21:15;11.723,5;414,75;465
24.12.2023;21:15;21:30;11.689;339;509,5
24.12.2023;21:30;21:45;11.635,5;383;544,75
24.12.2023;21:45;22:00;11.599;381,75;595,75
24.12.2023;22:00;22:15;11.656;633;543,25
24.12.2023;22:15;22:30;11.644,75;493;599
24.12.2023;22:30;22:45;11.528,5;328,25;673,25
24.12.2023;22:45;23:00;11.376;306;745,75
24.12.2023;23:00;23:15;11.294,25;391,5;648,75
24.12.2023;23:15;23:30;11.142,75;474,75;774,5
24.12.2023;23:30;23:45;10.884,5;371,75;766,5
24.12.2023;23:45;00:00;10.779,5;241,5;860
25.12.2023;00:00;00:15;10.795,75;288,75;525
25.12.2023;00:15;00:30;10.696;184;629,25
25.12.2023;00:30;00:45;10.476,5;102,5;653,25
25.12.2023;00:45;01:00;10.361,75;178,5;739,5
25.12.2023;01:00;01:15;10.191;-151;796,75
25.12.2023;01:15;01:30;10.089,75;-250,75;864,75
25.12.2023;01:30;01:45;9.938,25;-285,75;898,5
25.12.2023;01:45;02:00;9.790,25;-273,75;897,5
25.12.2023;02:00;02:15;9.774;-426;832
25.12.2023;02:15;02:30;9.686,25;-446,75;846
25.12.2023;02:30;02:45;9.611;-502,5;882,5
25.12.2023;02:45;03:00;9.514,25;-440,5;976,75
25.12.2023;03:00;03:15;9.522,75;-349;1.037,25
25.12.2023;03:15;03:30;9.286;-353;1.295,75
25.12.2023;03:30;03:45;9.261;-347,25;1.380
25.12.2023;03:45;04:00;9.253,75;-484,25;1.425,5
25.12.2023;04:00;04:15;9.368;-301,5;1.357
25.12.2023;04:15;04:30;9.501,75;-72;1.163,75
25.12.2023;04:30;04:45;9.559,25;-94,25;1.159,25
25.12.2023;04:45;05:00;9.538,5;-135;1.118
25.12.2023;05:00;05:15;9.590,25;-161,5;972,25
25.12.2023;05:15;05:30;9.613,25;-122,25;951,75
25.12.2023;05:30;05:45;9.680,25;-10,25;878
25.12.2023;05:45;06:00;9.652,5;-82,75;813,75
25.12.2023;06:00;06:15;9.821;-82,25;746,25
25.12.2023;06:15;06:30;9.792,75;-185,75;636,75
25.12.2023;06:30;06:45;9.871,25;-170;555,75
25.12.2023;06:45;07:00;9.952,75;-158,75;551,5
25.12.2023;07:00;07:15;10.006,75;333,5;608,5
25.12.2023;07:15;07:30;10.068,5;452;531,25
25.12.2023;07:30;07:45;10.235;479,75;488,5
25.12.2023;07:45;08:00;10.489,25;497,5;475
25.12.2023;08:00;08:15;10.678,75;606,75;520,75
25.12.2023;08:15;08:30;10.922,25;666;442,75
25.12.2023;08:30;08:45;11.060;582,5;324,75
25.12.2023;08:45;09:00;11.281,25;731;341
25.12.2023;09:00;09:15;11.603,75;1.513;409
25.12.2023;09:15;09:30;11.844,5;1.702,75;375,5
25.12.2023;09:30;09:45;11.967,75;1.727,5;354,75
25.12.2023;09:45;10:00;12.182,5;1.757,75;325
25.12.2023;10:00;10:15;12.339,75;1.889,25;267,25
25.12.2023;10:15;10:30;12.556,75;1.976,25;262,25
25.12.2023;10:30;10:45;12.657,25;2.041,5;275,75
25.12.2023;10:45;11:00;12.793,25;2.087;276
25.12.2023;11:00;11:15;12.948,5;2.113,5;270,75
25.12.2023;11:15;11:30;13.063,5;2.157;261,25
25.12.2023;11:30;11:45;13.131;2.197,5;254
25.12.2023;11:45;12:00;13.005,75;2.238,5;342,5
25.12.2023;12:00;12:15;13.010;2.194,5;320,75
25.12.2023;12:15;12:30;13.007,75;2.115,75;314,75
25.12.2023;12:30;12:45;12.906,75;2.096;390
25.12.2023;12:45;13:00;12.797,75;2.227;382,75
25.12.2023;13:00;13:15;12.467,5;1.885,25;561
25.12.2023;13:15;13:30;12.352,25;1.959,5;580,5
25.12.2023;13:30;13:45;12.115,25;2.097;524,75
25.12.2023;13:45;14:00;12.023,25;2.181,5;484,5
25.12.2023;14:00;14:15;11.913,75;2.232,5;513,5
25.12.2023;14:15;14:30;11.733;2.296,25;372,5
25.12.2023;14:30;14:45;11.556,25;2.483;328,75
25.12.2023;14:45;15:00;11.505,25;2.848,25;239,5
25.12.2023;15:00;15:15;11.419,5;3.101;336,25
25.12.2023;15:15;15:30;11.244;3.128,25;97
25.12.2023;15:30;15:45;11.198;3.067,25;66,25
25.12.2023;15:45;16:00;11.243,75;3.307,5;15
25.12.2023;16:00;16:15;11.448,75;3.814,5;93,25
25.12.2023;16:15;16:30;11.484;4.054;78,25
25.12.2023;16:30;16:45;11.587;4.342;50,25
25.12.2023;16:45;17:00;11.781,5;4.683;19,5
25.12.2023;17:00;17:15;11.969,5;5.007;44
25.12.2023;17:15;17:30;12.071;5.213,75;29,75
25.12.2023;17:30;17:45;12.201,75;5.392,25;4
25.12.2023;17:45;18:00;12.201,5;5.378,25;2,5
25.12.2023;18:00;18:15;12.200;5.222,5;2,25
25.12.2023;18:15;18:30;12.183,25;5.021,75;2,25
25.12.2023;18:30;18:45;12.159,5;4.881,75;2,25
25.12.2023;18:45;19:00;12.085,5;4.864,75;2,25
25.12.2023;19:00;19:15;12.037,25;4.763,75;4,25
25.12.2023;19:15;19:30;11.902,5;4.622,75;6,25
25.12.2023;19:30;19:45;11.804,75;4.432,25;6
25.12.2023;19:45;20:00;11.667,5;4.225,5;4,5
25.12.2023;20:00;20:15;11.770,5;4.291,5;2
25.12.2023;20:15;20:30;11.626,25;4.041,25;3
25.12.2023;20:30;20:45;11.371,5;3.635,25;5,25
25.12.2023;20:45;21:00;11.095,75;3.140,5;7,5
25.12.2023;21:00;21:15;11.168;3.059;17
25.12.2023;21:15;21:30;11.120;2.902,75;124
25.12.2023;21:30;21:45;11.044,75;2.707,25;161,75
25.12.2023;21:45;22:00;10.975;2.451;349
25.12.2023;22:00;22:15;11.076,5;2.506;293
25.12.2023;22:15;22:30;10.993;2.277;387,5
25.12.2023;22:30;22:45;10.815,5;2.027,5;521,25
25.12.2023;22:45;23:00;10.720,25;1.924;597,5
25.12.2023;23:00;23:15;10.708,75;1.784;659,25
25.12.2023;23:15;23:30;10.565;1.486;843,75
25.12.2023;23:30;23:45;10.420;1.321,75;910,5
25.12.2023;23:45;00:00;10.241,75;1.251;1.051,75
26.12.2023;00:00;00:15;10.148;1.289;635
26.12.2023;00:15;00:30;10.066,75;1.210,5;838,25
26.12.2023;00:30;00:45;10.015;1.180;1.100,5
26.12.2023;00:45;01:00;9.832,5;1.116,75;1.181
26.12.2023;01:00;01:15;9.643,25;945;569,25
26.12.2023;01:15;01:30;9.605,5;738,5;681,5
26.12.2023;01:30;01:45;9.508;601,25;740,5
26.12.2023;01:45;02:00;9.471,25;469,75;883,75
26.12.2023;02:00;02:15;9.397,25;518;831,75
26.12.2023;02:15;02:30;9.289,5;536,75;962,5
26.12.2023;02:30;02:45;9.139,75;300;1.187,75
26.12.2023;02:45;03:00;9.042,75;137;1.262
26.12.2023;03:00;03:15;9.132,25;200;1.180,5
26.12.2023;03:15;03:30;9.169;59,25;1.252
26.12.2023;03:30;03:45;9.178,25;26,25;1.316,25
26.12.2023;03:45;04:00;9.182;-42,25;1.345,25
26.12.2023;04:00;04:15;9.294;-1,75;1.222,25
26.12.2023;04:15;04:30;9.305,5;-13;1.260,5
26.12.2023;04:30;04:45;9.362,5;15,5;1.256
26.12.2023;04:45;05:00;9.362;-49,75;1.254,5
26.12.2023;05:00;05:15;9.552,5;-97,75;1.148,25
26.12.2023;05:15;05:30;9.560,25;-211,75;1.142,25
26.12.2023;05:30;05:45;9.584,75;-161,5;1.074,25
26.12.2023;05:45;06:00;9.573,5;-138,75;1.011
26.12.2023;06:00;06:15;9.695,75;-292,5;1.060,75
26.12.2023;06:15;06:30;9.641,5;-342;1.001
26.12.2023;06:30;06:45;9.757,5;-176;748,5
26.12.2023;06:45;07:00;9.860,5;-152,5;631,5
26.12.2023;07:00;07:15;10.104,75;-163,25;598,25
26.12.2023;07:15;07:30;10.249;-92,25;513,75
26.12.2023;07:30;07:45;10.339;-5,75;495,5
26.12.2023;07:45;08:00;10.507,5;98,75;367,5
26.12.2023;08:00;08:15;10.780,75;434,5;467
26.12.2023;08:15;08:30;10.904,75;443,75;450,25
26.12.2023;08:30;08:45;11.126,5;549,25;444,25
26.12.2023;08:45;09:00;11.257,25;494,25;439
26.12.2023;09:00;09:15;11.515;247,25;418,5
26.12.2023;09:15;09:30;11.766;203,5;423,75
26.12.2023;09:30;09:45;12.071,75;486,25;431,5
26.12.2023;09:45;10:00;12.252,5;568,75;428,75
26.12.2023;10:00;10:15;12.490,75;608,75;387,25
26.12.2023;10:15;10:30;12.644,25;594;413,5
26.12.2023;10:30;10:45;12.776,75;526,75;437,75
26.12.2023;10:45;11:00;12.942,5;721,75;482
26.12.2023;11:00;11:15;13.045,75;747,75;431,25
26.12.2023;11:15;11:30;13.256,75;712,5;513,5
26.12.2023;11:30;11:45;13.362,25;827;532,5
26.12.2023;11:45;12:00;13.415,25;860;521
26.12.2023;12:00;12:15;13.260;934;383
26.12.2023;12:15;12:30;13.086;866,25;498,5
26.12.2023;12:30;12:45;12.972,5;846,75;497,25
26.12.2023;12:45;13:00;12.832,75;879,75;514,75
26.12.2023;13:00;13:15;12.672,5;403,5;550,25
26.12.2023;13:15;13:30;12.468,25;72,75;580,5
26.12.2023;13:30;13:45;12.383,75;69,75;503,25
26.12.2023;13:45;14:00;12.214,75;195,75;491,25
26.12.2023;14:00;14:15;12.108,5;391,5;587,5
26.12.2023;14:15;14:30;12.033,25;497,25;372,75
26.12.2023;14:30;14:45;11.957,5;578,75;324,25
26.12.2023;14:45;15:00;11.848,75;681,25;278,5
26.12.2023;15:00;15:15;11.970,25;886,75;546,25
26.12.2023;15:15;15:30;11.759,5;999,5;381
26.12.2023;15:30;15:45;11.927,75;1.194,25;285,75
26.12.2023;15:45;16:00;11.949;1.323;239,25
26.12.2023;16:00;16:15;12.176;1.627,25;625
26.12.2023;16:15;16:30;12.280;1.958,5;571
26.12.2023;16:30;16:45;12.524;2.422,5;422,25
26.12.2023;16:45;17:00;12.565,75;2.547,25;352
26.12.2023;17:00;17:15;12.764,5;2.718,5;419,75
26.12.2023;17:15;17:30;12.826,25;2.843,25;299
26.12.2023;17:30;17:45;12.901;3.022,25;226,75
26.12.2023;17:45;18:00;12.856;3.088,75;149,75
26.12.2023;18:00;18:15;12.637;3.155;85
26.12.2023;18:15;18:30;12.627,75;3.163;7,75
26.12.2023;18:30;18:45;12.534,25;3.178,5;2,5
26.12.2023;18:45;19:00;12.435;3.352;2,25
26.12.2023;19:00;19:15;12.396,25;3.504,25;2
26.12.2023;19:15;19:30;12.388,75;3.571;2,5
26.12.2023;19:30;19:45;12.356,75;3.728,75;2,5
26.12.2023;19:45;20:00;12.299,5;3.887;3
26.12.2023;20:00;20:15;12.314;3.911,5;136,75
26.12.2023;20:15;20:30;12.208,25;3.904,75;120,25
26.12.2023;20:30;20:45;12.003,5;3.816,25;110,25
26.12.2023;20:45;21:00;11.813,5;3.809,25;130,5
26.12.2023;21:00;21:15;11.759,25;3.821,25;219
26.12.2023;21:15;21:30;11.716;3.895;207
26.12.2023;21:30;21:45;11.693,5;4.015,75;201,75
26.12.2023;21:45;22:00;11.643,75;4.076;205,5
26.12.2023;22:00;22:15;11.602,75;4.226,5;95,25
26.12.2023;22:15;22:30;11.529,5;4.265;85,5
26.12.2023;22:30;22:45;11.358;4.234,75;93
26.12.2023;22:45;23:00;11.198,25;4.275,75;133,75
26.12.2023;23:00;23:15;11.015,75;4.150,25;55,25
26.12.2023;23:15;23:30;10.834;4.159,75;56
26.12.2023;23:30;23:45;10.614,5;4.133,5;51,75
26.12.2023;23:45;00:00;10.443,75;4.183,5;104,25
27.12.2023;00:00;00:15;10.253,25;4.153,75;101,25
27.12.2023;00:15;00:30;10.098;4.141,75;127,5
27.12.2023;00:30;00:45;9.926,75;4.204;148,75
27.12.2023;00:45;01:00;9.781,5;4.279;177,75
27.12.2023;01:00;01:15;9.579,5;4.141;330,5
27.12.2023;01:15;01:30;9.429;4.149,25;382
27.12.2023;01:30;01:45;9.346,5;4.264,25;320
27.12.2023;01:45;02:00;9.346;4.452,75;254,5
27.12.2023;02:00;02:15;9.327,25;4.621,25;608,75
27.12.2023;02:15;02:30;9.324,75;4.787,75;519,25
27.12.2023;02:30;02:45;9.259;4.906;592,25
27.12.2023;02:45;03:00;9.278,5;5.068,25;611
27.12.2023;03:00;03:15;9.187,25;5.113;691,25
27.12.2023;03:15;03:30;9.169,5;5.284,5;575
27.12.2023;03:30;03:45;9.148;5.413,75;525,75
27.12.2023;03:45;04:00;9.155,75;5.596,25;390,75
27.12.2023;04:00;04:15;9.249,75;5.850,5;524,75
27.12.2023;04:15;04:30;9.308,25;6.065,5;406,25
27.12.2023;04:30;04:45;9.363,75;6.268;364,25
27.12.2023;04:45;05:00;9.482,5;6.506,5;280
27.12.2023;05:00;05:15;9.672,75;6.781;385,5
27.12.2023;05:15;05:30;9.703,75;6.897,75;356,5
27.12.2023;05:30;05:45;9.846,5;7.080,75;162,25
27.12.2023;05:45;06:00;10.026,75;7.322,25;15
27.12.2023;06:00;06:15;10.340;7.723,25;383,5
27.12.2023;06:15;06:30;10.487,5;7.960,25;223,75
27.12.2023;06:30;06:45;10.605;8.148,5;95,25
27.12.2023;06:45;07:00;10.818,75;8.425,25;82
27.12.2023;07:00;07:15;11.130,5;8.766,75;147,75
27.12.2023;07:15;07:30;11.377;9.039,75;30
27.12.2023;07:30;07:45;11.569,5;9.219;6
27.12.2023;07:45;08:00;11.804,25;9.497,25;1,75
27.12.2023;08:00;08:15;12.010,25;9.729,75;1,75
27.12.2023;08:15;08:30;12.145;9.773,5;1,75
27.12.2023;08:30;08:45;12.244,25;9.686,75;1,5
27.12.2023;08:45;09:00;12.299,75;9.448,5;1,75
27.12.2023;09:00;09:15;12.469;9.331,75;1,5
27.12.2023;09:15;09:30;12.700,25;9.309,25;15
27.12.2023;09:30;09:45;12.862,75;9.120;105,25
27.12.2023;09:45;10:00;12.937,5;8.855;109,5
27.12.2023;10:00;10:15;12.924,75;8.546,75;6,75
27.12.2023;10:15;10:30;12.906,25;8.238,75;15,25
27.12.2023;10:30;10:45;12.979;7.900;102,25
27.12.2023;10:45;11:00;13.234;7.849,5;110,5
27.12.2023;11:00;11:15;13.242,75;7.607;93
27.12.2023;11:15;11:30;13.368,25;7.505;93
27.12.2023;11:30;11:45;13.533;7.464;103,75
27.12.2023;11:45;12:00;13.611,25;7.427,25;119,5
27.12.2023;12:00;12:15;13.576,75;7.323;28
27.12.2023;12:15;12:30;13.549,75;7.231,75;32,75
27.12.2023;12:30;12:45;13.502,5;7.284;34
27.12.2023;12:45;13:00;13.457;7.350,5;35,25
27.12.2023;13:00;13:15;13.367;7.407,5;33
27.12.2023;13:15;13:30;13.251,5;7.500,25;17,5
27.12.2023;13:30;13:45;13.160,75;7.562,25;4
27.12.2023;13:45;14:00;13.068,5;7.579,25;4
27.12.2023;14:00;14:15;12.959,25;7.651;4,75
27.12.2023;14:15;14:30;12.951,5;7.756,5;2,5
27.12.2023;14:30;14:45;12.923,5;7.865,75;2,5
27.12.2023;14:45;15:00;12.901;7.961;2,5
27.12.2023;15:00;15:15;12.999,5;8.037,25;5,75
27.12.2023;15:15;15:30;12.993,25;7.968,5;13,5
27.12.2023;15:30;15:45;12.985;7.888;6,5
27.12.2023;15:45;16:00;13.012,75;7.752;6,25
27.12.2023;16:00;16:15;13.165,5;7.669,5;24,25
27.12.2023;16:15;16:30;13.297;7.471,75;63,25
27.12.2023;16:30;16:45;13.552;7.499,25;79
27.12.2023;16:45;17:00;13.726,25;7.401,75;34,75
27.12.2023;17:00;17:15;13.869;7.347,25;16
27.12.2023;17:15;17:30;13.997;7.136,75;26
27.12.2023;17:30;17:45;14.073,5;6.946,75;43
27.12.2023;17:45;18:00;14.168;6.726;100,5
27.12.2023;18:00;18:15;14.090;6.540,25;7,25
27.12.2023;18:15;18:30;13.983,75;6.219,25;1,5
27.12.2023;18:30;18:45;13.991;6.010,5;40
27.12.2023;18:45;19:00;13.840,5;5.653,5;64,5
27.12.2023;19:00;19:15;13.697,25;5.232,25;23,25
27.12.2023;19:15;19:30;13.535,25;4.976,25;35,5
