Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
18.11.2023;18:15;18:30;14.679;7.377,25;84,5
18.11.2023;18:30;18:45;14.484,75;7.039;122,75
18.11.2023;18:45;19:00;14.410,75;6.848;177,5
18.11.2023;19:00;19:15;14.401,25;6.730,5;53,5
18.11.2023;19:15;19:30;14.247;6.472,25;120
18.11.2023;19:30;19:45;14.155;6.321,75;73
18.11.2023;19:45;20:00;14.072,25;6.238,25;110,75
18.11.2023;20:00;20:15;13.862,25;6.001,75;62
18.11.2023;20:15;20:30;13.685,75;5.718,25;144,25
18.11.2023;20:30;20:45;13.500,75;5.506,25;222,75
18.11.2023;20:45;21:00;13.357;5.381,5;448,25
18.11.2023;21:00;21:15;13.216,75;5.229,75;79
18.11.2023;21:15;21:30;13.029,25;5.023,75;104,5
18.11.2023;21:30;21:45;12.956,5;4.928,25;147,25
18.11.2023;21:45;22:00;12.851,25;4.828;217,25
18.11.2023;22:00;22:15;12.745,5;4.808,5;109
18.11.2023;22:15;22:30;12.664,25;4.722,25;171,5
18.11.2023;22:30;22:45;12.657,5;4.659;150
18.11.2023;22:45;23:00;12.417;4.366,5;146,75
18.11.2023;23:00;23:15;12.147,25;4.121,25;139,25
18.11.2023;23:15;23:30;11.909;3.857,75;211,75
18.11.2023;23:30;23:45;11.756,25;3.738;172,25
18.11.2023;23:45;00:00;11.585;3.539,25;247,75
19.11.2023;00:00;00:15;11.391;3.365,25;172,75
19.11.2023;00:15;00:30;11.283,5;3.163,25;295,5
19.11.2023;00:30;00:45;11.216;3.011,5;475
19.11.2023;00:45;01:00;11.023,75;2.746;640,5
19.11.2023;01:00;01:15;10.930,25;2.580,5;470,5
19.11.2023;01:15;01:30;10.821,75;2.460;542,5
19.11.2023;01:30;01:45;10.687,25;2.431,75;612
19.11.2023;01:45;02:00;10.525,5;2.323;865,75
19.11.2023;02:00;02:15;10.515,25;2.242,5;1.049,25
19.11.2023;02:15;02:30;10.464,5;2.236,25;1.089
19.11.2023;02:30;02:45;10.340,5;2.172,5;1.106,5
19.11.2023;02:45;03:00;10.280;2.093;1.161,5
19.11.2023;03:00;03:15;10.285;2.121,5;1.198,25
19.11.2023;03:15;03:30;10.271,5;2.087,25;1.234,5
19.11.2023;03:30;03:45;10.261;1.966,75;1.248,75
19.11.2023;03:45;04:00;10.176;1.809;1.388,75
19.11.2023;04:00;04:15;10.214;1.935,5;1.592,5
19.11.2023;04:15;04:30;10.199,25;1.881,75;1.641
19.11.2023;04:30;04:45;10.210,25;1.877,5;1.633,5
19.11.2023;04:45;05:00;10.206;1.999;1.573
19.11.2023;05:00;05:15;10.246;1.966,75;1.510,25
19.11.2023;05:15;05:30;10.243;1.844,5;1.519,75
19.11.2023;05:30;05:45;10.225,5;1.776,25;1.519
19.11.2023;05:45;06:00;10.186,5;1.632,5;1.539,75
19.11.2023;06:00;06:15;10.139,75;1.388;1.502,5
19.11.2023;06:15;06:30;10.039;1.293;1.513,25
19.11.2023;06:30;06:45;10.135,5;1.335,25;1.469,75
19.11.2023;06:45;07:00;10.227,75;1.333,75;1.447
19.11.2023;07:00;07:15;10.398,5;1.357,75;1.242,25
19.11.2023;07:15;07:30;10.576,5;1.461,25;1.067
19.11.2023;07:30;07:45;10.806,5;1.668,25;894,5
19.11.2023;07:45;08:00;10.811,75;1.609,5;842,75
19.11.2023;08:00;08:15;11.110,5;1.506,5;564,25
19.11.2023;08:15;08:30;11.333,75;1.463,5;504,75
19.11.2023;08:30;08:45;11.595;1.541,25;459
19.11.2023;08:45;09:00;11.923,25;1.738,25;420,75
19.11.2023;09:00;09:15;12.093,25;1.744;379,5
19.11.2023;09:15;09:30;12.301;1.786;404,25
19.11.2023;09:30;09:45;12.522,75;1.834;420,5
19.11.2023;09:45;10:00;12.536,75;1.721,5;467,75
19.11.2023;10:00;10:15;12.779,25;1.797;719,5
19.11.2023;10:15;10:30;12.990,5;1.797,25;722
19.11.2023;10:30;10:45;13.033,5;1.799,75;710
19.11.2023;10:45;11:00;13.304,75;1.962,5;785,25
19.11.2023;11:00;11:15;13.373,25;1.856,25;782,25
19.11.2023;11:15;11:30;13.704;2.002,25;804
19.11.2023;11:30;11:45;13.820,25;2.057;844,5
19.11.2023;11:45;12:00;13.873,5;2.053,25;793
19.11.2023;12:00;12:15;13.650,25;1.781,25;997,25
19.11.2023;12:15;12:30;13.821,5;1.856,5;1.043,75
19.11.2023;12:30;12:45;13.512;1.607;1.141
19.11.2023;12:45;13:00;13.465,5;1.672,75;1.169,75
19.11.2023;13:00;13:15;13.356,25;1.891,75;1.164,75
19.11.2023;13:15;13:30;13.107;1.716,75;1.200
19.11.2023;13:30;13:45;13.098,75;1.862;1.149,25
19.11.2023;13:45;14:00;12.982;1.891,5;1.140
19.11.2023;14:00;14:15;12.785,75;1.945,5;1.048
19.11.2023;14:15;14:30;12.675,25;1.902,75;962,25
19.11.2023;14:30;14:45;12.659,75;2.138;875,25
19.11.2023;14:45;15:00;12.638,75;2.284,25;579,5
19.11.2023;15:00;15:15;12.513,25;2.383;451,5
19.11.2023;15:15;15:30;12.434,25;2.655,25;307,25
19.11.2023;15:30;15:45;12.574,25;3.128,75;132,5
19.11.2023;15:45;16:00;12.620,5;3.510;84
19.11.2023;16:00;16:15;12.751,25;3.922,75;191,25
19.11.2023;16:15;16:30;12.890;4.205,25;74,5
19.11.2023;16:30;16:45;13.110,5;4.561,25;30,25
19.11.2023;16:45;17:00;13.394,75;5.021;13,75
19.11.2023;17:00;17:15;13.675,75;5.436,75;34,5
19.11.2023;17:15;17:30;13.870,75;5.698,5;2,25
19.11.2023;17:30;17:45;13.890;5.732;2,25
19.11.2023;17:45;18:00;13.867;5.720,75;2,25
19.11.2023;18:00;18:15;14.020;5.932,75;2
19.11.2023;18:15;18:30;14.016;5.961,5;2
19.11.2023;18:30;18:45;13.931,25;5.893;2,25
19.11.2023;18:45;19:00;13.843,5;5.889,5;2,75
19.11.2023;19:00;19:15;13.748,75;5.986,5;2,5
19.11.2023;19:15;19:30;13.512;5.853,25;2,5
19.11.2023;19:30;19:45;13.332,25;5.777;2,5
19.11.2023;19:45;20:00;13.199;5.739,75;4
19.11.2023;20:00;20:15;13.108,25;5.741;12,25
19.11.2023;20:15;20:30;12.956,25;5.699,25;12
19.11.2023;20:30;20:45;12.772,5;5.583,5;12,75
19.11.2023;20:45;21:00;12.402,25;5.298,5;14
19.11.2023;21:00;21:15;12.209,75;5.155,25;13,75
19.11.2023;21:15;21:30;12.185,5;5.169,75;14
19.11.2023;21:30;21:45;12.107,75;5.102,25;38,75
19.11.2023;21:45;22:00;12.029,5;5.095,75;46
19.11.2023;22:00;22:15;11.997,75;5.276;56,25
19.11.2023;22:15;22:30;11.992,25;5.310,75;71,5
19.11.2023;22:30;22:45;11.753,5;5.121,5;40,25
19.11.2023;22:45;23:00;11.505,5;4.881,75;151,25
19.11.2023;23:00;23:15;11.395,5;4.792,5;78,5
19.11.2023;23:15;23:30;11.251,5;4.688,75;180,5
19.11.2023;23:30;23:45;11.096,5;4.608,25;180,25
19.11.2023;23:45;00:00;10.942,25;4.504;309
20.11.2023;00:00;00:15;10.772,75;4.401,25;381,5
20.11.2023;00:15;00:30;10.593;4.257,5;680,5
20.11.2023;00:30;00:45;10.510,25;4.204,75;778
20.11.2023;00:45;01:00;10.352,25;4.089,75;920,75
20.11.2023;01:00;01:15;10.085,5;3.842;1.025
20.11.2023;01:15;01:30;10.065,5;3.896;1.192,75
20.11.2023;01:30;01:45;9.914,5;3.768;1.258
20.11.2023;01:45;02:00;9.795;3.666,25;1.278,5
20.11.2023;02:00;02:15;9.707,75;3.574,75;1.282
20.11.2023;02:15;02:30;9.670,5;3.541,75;1.339,75
20.11.2023;02:30;02:45;9.767;3.666,25;1.368,5
20.11.2023;02:45;03:00;9.782,5;3.724,5;1.422,25
20.11.2023;03:00;03:15;9.802,25;3.729,5;1.439,75
20.11.2023;03:15;03:30;9.833,5;3.784;1.417
20.11.2023;03:30;03:45;9.892,5;3.913,25;1.370,5
20.11.2023;03:45;04:00;9.925,75;3.993;1.333
20.11.2023;04:00;04:15;10.091;4.201,5;1.291,25
20.11.2023;04:15;04:30;10.268;4.441;1.234,75
20.11.2023;04:30;04:45;10.441,25;4.644,25;1.091,5
20.11.2023;04:45;05:00;10.618,75;4.853,5;1.102,25
20.11.2023;05:00;05:15;11.027;5.211,75;1.156
20.11.2023;05:15;05:30;11.215,25;5.395,5;1.219,25
20.11.2023;05:30;05:45;11.540,75;5.743;950
20.11.2023;05:45;06:00;12.002,25;6.200;725,25
20.11.2023;06:00;06:15;12.763;6.883;740
20.11.2023;06:15;06:30;13.575,25;7.703,25;143,5
20.11.2023;06:30;06:45;13.967,75;8.080,25;121
20.11.2023;06:45;07:00;14.346;8.479,5;88,25
20.11.2023;07:00;07:15;14.919,5;9.080,25;8,5
20.11.2023;07:15;07:30;15.276;9.468;1,75
20.11.2023;07:30;07:45;15.412,5;9.616,5;1,25
20.11.2023;07:45;08:00;15.581,75;9.747,75;1,25
20.11.2023;08:00;08:15;15.800,75;9.922,75;1
20.11.2023;08:15;08:30;15.914,75;10.012;1,25
20.11.2023;08:30;08:45;15.996,25;10.049,5;1,25
20.11.2023;08:45;09:00;15.993,75;9.948,25;2
20.11.2023;09:00;09:15;15.940,25;9.768,75;2,25
20.11.2023;09:15;09:30;16.105,75;9.819;1,5
20.11.2023;09:30;09:45;16.176,75;9.653;2
20.11.2023;09:45;10:00;16.268,25;9.516;2,5
20.11.2023;10:00;10:15;16.353;9.450,5;2,25
20.11.2023;10:15;10:30;16.460;9.398,75;11,25
20.11.2023;10:30;10:45;16.482,5;9.261;68
20.11.2023;10:45;11:00;16.619,25;9.222,75;219
20.11.2023;11:00;11:15;16.679,75;9.189;101,25
20.11.2023;11:15;11:30;16.773,5;9.170;110,75
20.11.2023;11:30;11:45;16.777,75;9.123,25;146
20.11.2023;11:45;12:00;16.829,75;9.228,5;218,75
20.11.2023;12:00;12:15;16.683,25;9.054,5;350,75
20.11.2023;12:15;12:30;16.648,75;9.054;361,5
20.11.2023;12:30;12:45;16.531,75;9.080;330,5
20.11.2023;12:45;13:00;16.563;9.242,75;306,25
20.11.2023;13:00;13:15;16.539,25;9.318,5;201,25
20.11.2023;13:15;13:30;16.425;9.368,5;88,25
20.11.2023;13:30;13:45;16.320;9.530,5;58
20.11.2023;13:45;14:00;16.100,5;9.627,75;41,25
20.11.2023;14:00;14:15;16.011,25;9.801;213,5
20.11.2023;14:15;14:30;15.863,5;9.957,5;112,25
20.11.2023;14:30;14:45;15.795,5;10.201,5;5,75
20.11.2023;14:45;15:00;15.723;10.434;6
20.11.2023;15:00;15:15;15.824,75;10.896,75;45,75
20.11.2023;15:15;15:30;15.722,5;11.173,25;101
20.11.2023;15:30;15:45;15.669;11.457,5;2,75
20.11.2023;15:45;16:00;15.633,75;11.774,75;1
20.11.2023;16:00;16:15;15.695;12.111;110,75
20.11.2023;16:15;16:30;15.692,25;12.181,25;1,5
20.11.2023;16:30;16:45;15.815,75;12.358,5;1,75
20.11.2023;16:45;17:00;15.941;12.547,75;1
20.11.2023;17:00;17:15;16.061;12.729;0,75
20.11.2023;17:15;17:30;16.190,25;12.849,5;0,75
20.11.2023;17:30;17:45;16.180,75;12.872,5;1,5
20.11.2023;17:45;18:00;16.199,75;12.918;1
20.11.2023;18:00;18:15;16.114,25;12.790,5;0,75
20.11.2023;18:15;18:30;15.977;12.622,75;0,75
20.11.2023;18:30;18:45;16.058,5;12.711,75;0,75
20.11.2023;18:45;19:00;16.082,75;12.802,75;0,75
20.11.2023;19:00;19:15;15.978,5;12.737,25;79,75
20.11.2023;19:15;19:30;15.795,5;12.567,5;107,75
20.11.2023;19:30;19:45;15.702,5;12.496,25;122
20.11.2023;19:45;20:00;15.593,25;12.459,25;137,5
20.11.2023;20:00;20:15;15.455,25;12.430,5;2
20.11.2023;20:15;20:30;15.234,75;12.301,5;1,5
20.11.2023;20:30;20:45;14.877,25;12.063,75;5,25
20.11.2023;20:45;21:00;14.616,5;11.867;7,25
20.11.2023;21:00;21:15;14.372,75;11.697;6
20.11.2023;21:15;21:30;14.241,75;11.574;4,5
20.11.2023;21:30;21:45;14.072,75;11.464,25;4,5
20.11.2023;21:45;22:00;13.936,5;11.380,5;61,75
20.11.2023;22:00;22:15;13.883,5;11.380;39,5
20.11.2023;22:15;22:30;13.795;11.275;30
20.11.2023;22:30;22:45;13.529,75;11.040,75;68,75
20.11.2023;22:45;23:00;13.336,75;10.899,25;225,25
20.11.2023;23:00;23:15;13.160;10.666,5;439,25
20.11.2023;23:15;23:30;13.035,5;10.460,75;418,75
20.11.2023;23:30;23:45;12.821,25;10.194,75;499,75
20.11.2023;23:45;00:00;12.640,75;9.969,75;663,75
21.11.2023;00:00;00:15;12.460,25;9.729;591
21.11.2023;00:15;00:30;12.253,75;9.531;741,25
21.11.2023;00:30;00:45;12.095,75;9.434,75;878
21.11.2023;00:45;01:00;11.913;9.302,75;984
21.11.2023;01:00;01:15;11.729,75;9.135,25;848,75
21.11.2023;01:15;01:30;11.639;9.112,75;873
21.11.2023;01:30;01:45;11.518,75;9.059,75;958,25
21.11.2023;01:45;02:00;11.399,5;9.029,75;1.031,25
21.11.2023;02:00;02:15;11.291,75;8.963,75;759,75
21.11.2023;02:15;02:30;11.238;8.918,25;738,5
21.11.2023;02:30;02:45;11.267;8.909;959,75
21.11.2023;02:45;03:00;11.303,5;8.950;938,75
21.11.2023;03:00;03:15;11.377,75;9.057,5;953
21.11.2023;03:15;03:30;11.506,5;9.252,25;988,75
21.11.2023;03:30;03:45;11.510,75;9.275,5;987,75
21.11.2023;03:45;04:00;11.536,5;9.332;970
21.11.2023;04:00;04:15;11.668,75;9.477;970
21.11.2023;04:15;04:30;11.827;9.655,5;971,5
21.11.2023;04:30;04:45;11.939,25;9.790,75;942,75
21.11.2023;04:45;05:00;12.078,75;9.912;883,75
21.11.2023;05:00;05:15;12.351,5;10.191,25;743,5
21.11.2023;05:15;05:30;12.506;10.337,75;778,75
21.11.2023;05:30;05:45;12.824,75;10.636,5;559,75
21.11.2023;05:45;06:00;13.144,5;10.939,5;382,25
21.11.2023;06:00;06:15;14.029;11.793,25;306,25
21.11.2023;06:15;06:30;14.476,25;12.183;177,5
21.11.2023;06:30;06:45;14.861,5;12.501;76,25
21.11.2023;06:45;07:00;15.139,75;12.746,5;48,25
21.11.2023;07:00;07:15;15.551,75;13.168,25;42,5
21.11.2023;07:15;07:30;15.764,5;13.340;4
21.11.2023;07:30;07:45;15.995;13.549,25;2
21.11.2023;07:45;08:00;16.132,5;13.636,75;2
21.11.2023;08:00;08:15;16.290,75;13.686,75;2
21.11.2023;08:15;08:30;16.368,25;13.687,75;1,75
21.11.2023;08:30;08:45;16.358,25;13.599,5;1,75
21.11.2023;08:45;09:00;16.422,75;13.598;2
21.11.2023;09:00;09:15;16.261,5;13.345,25;2,5
21.11.2023;09:15;09:30;16.366,75;13.361,25;4,5
21.11.2023;09:30;09:45;16.476,5;13.328,25;4,25
21.11.2023;09:45;10:00;16.581,75;13.280;5
21.11.2023;10:00;10:15;16.552;13.097;5
21.11.2023;10:15;10:30;16.700,25;13.120,5;3,5
21.11.2023;10:30;10:45;16.837;13.149;3,5
21.11.2023;10:45;11:00;16.964;13.213;15,25
21.11.2023;11:00;11:15;16.998,5;13.344,25;8,5
21.11.2023;11:15;11:30;16.950,25;13.231,5;5
21.11.2023;11:30;11:45;16.866,5;13.092,25;6,5
21.11.2023;11:45;12:00;16.901;13.106;7
21.11.2023;12:00;12:15;16.809,5;12.986,25;8,25
21.11.2023;12:15;12:30;16.743;12.928,25;6,75
21.11.2023;12:30;12:45;16.680,75;12.933,5;5,75
21.11.2023;12:45;13:00;16.703;13.001;4,75
21.11.2023;13:00;13:15;16.637,5;12.968,75;4,75
21.11.2023;13:15;13:30;16.517;12.947;5
21.11.2023;13:30;13:45;16.432,75;12.977,25;6
21.11.2023;13:45;14:00;16.321;12.888,5;6
21.11.2023;14:00;14:15;16.280,25;12.851,25;3,5
21.11.2023;14:15;14:30;16.183;12.803,25;2
21.11.2023;14:30;14:45;16.123,25;12.793,25;2
21.11.2023;14:45;15:00;16.119,75;12.899,75;2
21.11.2023;15:00;15:15;16.274,75;13.120;18,5
21.11.2023;15:15;15:30;16.244,5;13.226;10,25
21.11.2023;15:30;15:45;16.152,5;13.264,25;3
21.11.2023;15:45;16:00;16.040,75;13.231;11,75
21.11.2023;16:00;16:15;16.115;13.369,25;18,25
21.11.2023;16:15;16:30;16.172,25;13.371;1
21.11.2023;16:30;16:45;16.343,75;13.526,5;1
21.11.2023;16:45;17:00;16.449,75;13.602,25;1
21.11.2023;17:00;17:15;16.585,5;13.767,5;1
21.11.2023;17:15;17:30;16.586;13.748,75;1
21.11.2023;17:30;17:45;16.653,5;13.763,75;1
21.11.2023;17:45;18:00;16.689;13.808,5;0,75
21.11.2023;18:00;18:15;16.542,5;13.698,5;0,5
21.11.2023;18:15;18:30;16.440,5;13.577,25;1
21.11.2023;18:30;18:45;16.450;13.536,75;1
21.11.2023;18:45;19:00;16.445,25;13.453,5;1,25
21.11.2023;19:00;19:15;16.383,25;13.372;1
21.11.2023;19:15;19:30;16.233,25;13.211;1
21.11.2023;19:30;19:45;16.090,5;13.057,75;6,5
21.11.2023;19:45;20:00;15.955,5;12.893;28,75
21.11.2023;20:00;20:15;15.706,25;12.668,25;8,25
21.11.2023;20:15;20:30;15.431,25;12.402,25;5,75
21.11.2023;20:30;20:45;15.209;12.327;5,5
21.11.2023;20:45;21:00;14.995;12.144;5,25
21.11.2023;21:00;21:15;14.839,5;11.967,25;122,75
21.11.2023;21:15;21:30;14.747,75;11.840;42,75
21.11.2023;21:30;21:45;14.593,25;11.710;64
21.11.2023;21:45;22:00;14.372,75;11.472,75;103,75
21.11.2023;22:00;22:15;14.052,75;11.194,75;121
21.11.2023;22:15;22:30;13.925,75;11.064,5;130
21.11.2023;22:30;22:45;13.700;10.847,25;179,5
21.11.2023;22:45;23:00;13.498,25;10.667,75;280,25
21.11.2023;23:00;23:15;13.197,5;10.457,5;201,25
21.11.2023;23:15;23:30;12.950,5;10.228,25;380,25
21.11.2023;23:30;23:45;12.756,75;9.995,5;595,75
21.11.2023;23:45;00:00;12.564;9.883,5;738
22.11.2023;00:00;00:15;12.400,75;9.809,5;376
22.11.2023;00:15;00:30;12.252;9.720,75;359,25
22.11.2023;00:30;00:45;12.134,25;9.661,75;503,25
22.11.2023;00:45;01:00;11.977;9.568,75;524,5
22.11.2023;01:00;01:15;11.831,25;9.462,5;468,5
22.11.2023;01:15;01:30;11.751,25;9.426;584,25
22.11.2023;01:30;01:45;11.683,25;9.393;636
22.11.2023;01:45;02:00;11.548,5;9.293,75;757,75
22.11.2023;02:00;02:15;11.410,25;9.161,5;1.198
22.11.2023;02:15;02:30;11.366,25;9.173,5;1.250,25
22.11.2023;02:30;02:45;11.381;9.249,75;1.202,25
22.11.2023;02:45;03:00;11.440,5;9.326,75;1.180,5
22.11.2023;03:00;03:15;11.559;9.454,75;1.179,75
22.11.2023;03:15;03:30;11.570;9.503,5;1.173,5
22.11.2023;03:30;03:45;11.605,5;9.589,75;1.171,25
22.11.2023;03:45;04:00;11.685;9.696;1.118
22.11.2023;04:00;04:15;11.880,25;9.909,5;1.168
22.11.2023;04:15;04:30;12.011,5;10.001,25;1.103
22.11.2023;04:30;04:45;12.099,5;10.083;1.011
22.11.2023;04:45;05:00;12.160,75;10.149,5;1.014
22.11.2023;05:00;05:15;12.545,75;10.524,75;734,75
22.11.2023;05:15;05:30;12.586,25;10.580,25;645,5
22.11.2023;05:30;05:45;12.885,25;10.890,75;446
22.11.2023;05:45;06:00;13.314,5;11.307;398
22.11.2023;06:00;06:15;14.043,75;12.017,5;179,5
22.11.2023;06:15;06:30;14.443,25;12.406,75;59,75
22.11.2023;06:30;06:45;14.811,25;12.773;44,5
22.11.2023;06:45;07:00;15.198,5;13.130,5;15,5
22.11.2023;07:00;07:15;15.623;13.486,25;121
22.11.2023;07:15;07:30;15.760,5;13.549;92,5
22.11.2023;07:30;07:45;15.844,5;13.582,25;61,25
22.11.2023;07:45;08:00;16.027,75;13.720,5;62,75
22.11.2023;08:00;08:15;16.198;13.830,5;12,25
22.11.2023;08:15;08:30;16.415;13.884,5;3,5
22.11.2023;08:30;08:45;16.494,25;13.685,75;2,75
22.11.2023;08:45;09:00;16.644;13.522,5;2,75
22.11.2023;09:00;09:15;16.646,75;13.258,5;2
22.11.2023;09:15;09:30;16.811,5;13.109,5;2,25
22.11.2023;09:30;09:45;16.937,5;13.043,5;3
22.11.2023;09:45;10:00;17.013,75;12.920,75;42
22.11.2023;10:00;10:15;16.948,5;12.649,75;3,5
22.11.2023;10:15;10:30;16.996,75;12.500,25;3
22.11.2023;10:30;10:45;17.042;12.415,25;4,25
22.11.2023;10:45;11:00;17.280,5;12.499,5;4
22.11.2023;11:00;11:15;17.307,75;12.207;4
22.11.2023;11:15;11:30;17.440,25;12.280,5;18,75
22.11.2023;11:30;11:45;17.475,75;12.197,75;26,75
22.11.2023;11:45;12:00;17.538,25;12.093,25;21,75
22.11.2023;12:00;12:15;17.574,5;11.866,75;40,5
22.11.2023;12:15;12:30;17.522;11.694;123,5
22.11.2023;12:30;12:45;17.482,75;11.662;202,5
22.11.2023;12:45;13:00;17.420,5;11.668,25;243
22.11.2023;13:00;13:15;17.299;11.706,5;216,75
22.11.2023;13:15;13:30;17.123,5;11.667,25;92,25
22.11.2023;13:30;13:45;17.045,25;11.839,5;75,5
22.11.2023;13:45;14:00;16.821;11.807;23,75
22.11.2023;14:00;14:15;16.818,5;11.936;3,75
22.11.2023;14:15;14:30;16.777,75;12.042,25;4,5
22.11.2023;14:30;14:45;16.677,75;12.060;5,25
22.11.2023;14:45;15:00;16.649,25;12.157,25;3
22.11.2023;15:00;15:15;16.741,75;12.363,75;2,25
22.11.2023;15:15;15:30;16.703,25;12.430,75;3,25
22.11.2023;15:30;15:45;16.667,75;12.460,75;2,75
22.11.2023;15:45;16:00;16.619,5;12.386,75;2,75
22.11.2023;16:00;16:15;16.728,25;12.669,25;30,75
22.11.2023;16:15;16:30;16.799,75;12.742,75;12,25
22.11.2023;16:30;16:45;16.975;12.855;2,75
22.11.2023;16:45;17:00;17.065,75;12.895;1,75
22.11.2023;17:00;17:15;17.222,25;12.878,25;1,75
22.11.2023;17:15;17:30;17.352,5;12.838,75;1,75
22.11.2023;17:30;17:45;17.379,25;12.701,75;6,75
22.11.2023;17:45;18:00;17.333,75;12.485,25;75
22.11.2023;18:00;18:15;17.412,25;12.309,75;18
22.11.2023;18:15;18:30;17.346;12.089,5;14,25
22.11.2023;18:30;18:45;17.312,5;11.869;13,75
22.11.2023;18:45;19:00;17.279,25;11.617,25;51,5
22.11.2023;19:00;19:15;17.132,25;11.406,5;40,25
22.11.2023;19:15;19:30;17.190,25;11.262,75;47
22.11.2023;19:30;19:45;17.130,5;11.023,5;46,25
22.11.2023;19:45;20:00;16.897;10.688,75;137
22.11.2023;20:00;20:15;16.549,75;10.192,75;51,75
22.11.2023;20:15;20:30;16.344,5;9.861,75;63
22.11.2023;20:30;20:45;16.175,75;9.558,75;116,5
22.11.2023;20:45;21:00;15.863,5;9.130,25;208,25
22.11.2023;21:00;21:15;15.780,5;8.946,75;116,25
22.11.2023;21:15;21:30;15.618;8.608;154,25
22.11.2023;21:30;21:45;15.398,5;8.391,25;177
22.11.2023;21:45;22:00;15.093,5;8.147;362,5
22.11.2023;22:00;22:15;14.992,75;8.079;156,75
22.11.2023;22:15;22:30;14.801,5;7.761,5;180,75
22.11.2023;22:30;22:45;14.532,75;7.436;415
22.11.2023;22:45;23:00;14.400,5;7.239,75;717
22.11.2023;23:00;23:15;14.085,5;6.927,5;496
22.11.2023;23:15;23:30;13.948,25;6.553,5;774
22.11.2023;23:30;23:45;13.771,5;6.192,75;758
22.11.2023;23:45;00:00;13.681,25;5.986,5;934
23.11.2023;00:00;00:15;13.229,75;5.314,25;647,25
23.11.2023;00:15;00:30;13.084,25;5.023,5;707,75
23.11.2023;00:30;00:45;13.097;4.910,5;723,25
23.11.2023;00:45;01:00;12.935,75;4.647;899,5
23.11.2023;01:00;01:15;12.739,25;4.347,25;970,25
23.11.2023;01:15;01:30;12.733;4.155,75;1.090,75
23.11.2023;01:30;01:45;12.663,25;4.050,5;1.199
23.11.2023;01:45;02:00;12.705,75;4.076,25;1.208,75
23.11.2023;02:00;02:15;12.543,25;3.867,25;1.214,75
23.11.2023;02:15;02:30;12.583,5;3.812,5;1.224
23.11.2023;02:30;02:45;12.605,75;3.747,75;1.206,5
23.11.2023;02:45;03:00;12.546,25;3.675,25;1.216
23.11.2023;03:00;03:15;12.563,25;3.588,5;1.149,25
23.11.2023;03:15;03:30;12.523,5;3.462,75;1.154,5
23.11.2023;03:30;03:45;12.591,25;3.415,25;1.176,5
23.11.2023;03:45;04:00;12.576;3.381;1.175
23.11.2023;04:00;04:15;12.764,25;3.587,5;1.148,25
23.11.2023;04:15;04:30;12.801,75;3.579,75;1.095,75
23.11.2023;04:30;04:45;12.946,5;3.671;1.062,75
23.11.2023;04:45;05:00;13.027,25;3.762;1.014,25
23.11.2023;05:00;05:15;13.277;4.090,75;951,5
23.11.2023;05:15;05:30;13.499,5;4.281,75;864,5
23.11.2023;05:30;05:45;13.768,25;4.467,75;610
23.11.2023;05:45;06:00;14.142,75;4.798;490
23.11.2023;06:00;06:15;14.877,25;5.204,75;431,25
23.11.2023;06:15;06:30;15.199,75;5.513,25;329,5
23.11.2023;06:30;06:45;15.508,75;5.800,5;217,5
23.11.2023;06:45;07:00;15.870,25;6.187;150
23.11.2023;07:00;07:15;16.489,75;6.760,5;64,5
23.11.2023;07:15;07:30;16.778;7.015;36,75
23.11.2023;07:30;07:45;16.939,5;7.151;7,75
23.11.2023;07:45;08:00;16.988,25;7.100,25;2,75
23.11.2023;08:00;08:15;17.230,5;7.294,25;1
23.11.2023;08:15;08:30;17.388,75;7.449;0,75
23.11.2023;08:30;08:45;17.534,25;7.447,5;1,75
23.11.2023;08:45;09:00;17.579,75;7.317;10,75
23.11.2023;09:00;09:15;17.429,5;6.861,5;2,5
23.11.2023;09:15;09:30;17.398,25;6.704;4,25
23.11.2023;09:30;09:45;17.548,25;6.607,25;56
23.11.2023;09:45;10:00;17.658;6.540;57,5
23.11.2023;10:00;10:15;17.707,5;6.406,75;107
23.11.2023;10:15;10:30;17.727,25;6.170;106,75
23.11.2023;10:30;10:45;17.854;6.142,75;111,75
23.11.2023;10:45;11:00;17.933;5.989,5;177,25
23.11.2023;11:00;11:15;17.852,75;5.762,75;178,75
23.11.2023;11:15;11:30;17.956;5.773,25;199,5
23.11.2023;11:30;11:45;18.081,75;5.822,75;178
23.11.2023;11:45;12:00;18.095,25;5.754;193,5
23.11.2023;12:00;12:15;18.069;5.731,25;203
23.11.2023;12:15;12:30;18.075,5;5.628,25;200,75
23.11.2023;12:30;12:45;18.092,75;5.639,5;219,25
23.11.2023;12:45;13:00;18.023;5.736,25;239,25
23.11.2023;13:00;13:15;18.104,25;5.830,75;155,25
23.11.2023;13:15;13:30;17.973,75;5.709,25;130
23.11.2023;13:30;13:45;17.849,25;5.690,25;122
23.11.2023;13:45;14:00;17.709,5;5.621,25;127,5
23.11.2023;14:00;14:15;17.694;5.688,75;226,5
23.11.2023;14:15;14:30;17.665;5.767,25;192,25
23.11.2023;14:30;14:45;17.500,75;5.732,75;193
23.11.2023;14:45;15:00;17.487,75;5.821,25;134,5
23.11.2023;15:00;15:15;17.585,25;6.052,75;99,25
